player_id,season,team_id,games_played,ppg,rpg,apg,spg,bpg,fg_pct,fg3_pct,ft_pct,minutes,tov,player_efficiency
2544,2025,1610612747,70,24.4,7.8,8.2,1.0,0.6,0.513,0.376,0.782,34.9,3.7,0.5
101108,2025,1610612759,82,8.8,3.6,7.4,1.3,0.3,0.427,0.377,0.924,28.0,1.6,0.2
200768,2025,1610612755,35,3.9,1.9,2.7,0.9,0.3,0.35,0.33,0.818,18.8,0.6,0.3
200782,2025,1610612752,3,3.0,2.7,0.0,0.3,0.3,0.429,0.5,0.0,19.3,0.3,2.0
201142,2025,1610612756,62,26.6,6.0,4.2,0.8,1.2,0.527,0.43,0.839,36.5,3.1,0.6
201143,2025,1610612738,60,9.0,6.2,2.1,0.6,0.9,0.423,0.363,0.895,27.6,0.8,0.3
201144,2025,1610612750,71,8.2,2.6,4.5,1.1,0.2,0.4,0.41,0.9,24.7,1.1,0.2
201145,2025,1610612745,32,5.4,1.8,0.6,0.2,0.1,0.504,0.367,0.808,12.4,0.3,0.2
201566,2025,1610612743,75,13.3,4.9,6.1,1.4,0.5,0.449,0.323,0.661,27.9,3.2,0.3
201567,2025,1610612748,23,5.3,4.1,1.0,0.7,0.2,0.357,0.358,0.696,10.9,0.6,0.5
201569,2025,1610612755,39,6.8,1.2,1.7,0.7,0.3,0.426,0.409,0.75,19.7,0.7,0.3
201572,2025,1610612749,80,13.0,5.0,1.8,0.6,1.9,0.509,0.373,0.826,31.8,1.1,0.3
201587,2025,1610612746,78,4.0,2.8,1.1,0.7,0.5,0.437,0.433,0.81,17.5,0.4,0.1
201599,2025,1610612743,56,3.7,5.1,0.9,0.3,0.5,0.65,0.0,0.422,12.3,0.7,0.2
201935,2025,1610612746,79,22.8,5.8,8.7,1.5,0.7,0.41,0.352,0.874,35.3,4.3,0.4
201939,2025,1610612744,70,24.5,4.4,6.0,1.1,0.4,0.448,0.397,0.933,32.2,2.9,0.5
201942,2025,1610612758,77,22.2,3.9,4.4,0.8,0.4,0.477,0.328,0.857,35.9,1.4,0.4
201949,2025,1610612754,12,0.7,0.5,0.3,0.0,0.2,0.364,0.0,0.0,3.1,0.3,0.1
201950,2025,1610612738,62,11.1,4.3,3.9,1.1,0.4,0.443,0.353,0.909,30.6,1.2,0.3
201959,2025,1610612766,37,2.9,3.2,0.6,0.2,0.5,0.495,0.5,0.6,11.1,0.7,0.2
201988,2025,1610612746,29,3.8,0.8,0.9,0.4,0.1,0.375,0.347,0.929,11.1,0.6,0.2
202066,2025,1610612761,28,1.9,1.0,1.1,0.6,0.1,0.3,0.214,0.917,8.1,0.4,0.2
202331,2025,1610612755,41,16.2,5.3,4.3,1.8,0.5,0.43,0.358,0.814,32.5,2.6,0.6
202681,2025,1610612742,50,24.7,4.8,4.6,1.3,0.5,0.473,0.401,0.916,36.1,2.2,0.7
202684,2025,1610612739,40,1.7,3.4,0.6,0.1,0.3,0.437,0.0,0.233,8.2,0.4,0.1
202685,2025,1610612758,81,10.4,7.7,2.0,0.5,0.6,0.55,0.216,0.879,18.8,1.5,0.2
202687,2025,1610612759,28,5.1,5.6,1.1,0.6,0.8,0.588,0.0,0.4,18.8,1.0,0.4
202691,2025,1610612742,72,14.0,3.4,2.0,0.7,0.4,0.412,0.391,0.905,27.3,1.2,0.3
202692,2025,1610612748,49,7.3,2.5,1.1,0.6,0.1,0.424,0.425,0.776,17.6,0.6,0.2
202693,2025,1610612747,15,3.7,1.5,1.4,0.1,0.2,0.3,0.25,0.833,11.0,0.3,0.4
202695,2025,1610612746,37,21.5,5.9,3.1,1.6,0.5,0.498,0.411,0.81,31.9,1.9,0.8
202696,2025,1610612741,73,18.5,10.1,3.5,0.8,0.7,0.53,0.402,0.805,31.2,1.6,0.4
202699,2025,1610612765,73,13.7,5.9,2.2,1.0,0.8,0.477,0.345,0.861,31.6,1.2,0.3
202704,2025,1610612755,31,4.4,1.4,1.5,0.5,0.1,0.391,0.338,0.778,12.4,0.5,0.2
202709,2025,1610612753,50,3.5,1.5,1.4,0.5,0.1,0.403,0.364,0.778,12.2,0.4,0.1
202710,2025,1610612744,55,17.5,5.4,5.4,1.4,0.3,0.504,0.308,0.842,31.7,1.3,0.5
203076,2025,1610612742,51,24.7,11.6,3.5,1.2,2.2,0.516,0.282,0.775,33.4,2.2,0.8
203078,2025,1610612756,53,17.0,3.3,3.7,1.1,0.5,0.497,0.386,0.803,32.1,1.9,0.4
203081,2025,1610612749,58,24.9,4.7,7.1,1.2,0.2,0.448,0.376,0.921,36.1,2.8,0.6
203083,2025,1610612755,40,7.3,7.8,0.9,1.0,0.5,0.5,0.15,0.622,18.8,1.4,0.4
203084,2025,1610612759,82,12.3,3.8,1.7,0.5,0.2,0.508,0.433,0.809,27.2,0.6,0.2
203109,2025,1610612758,9,2.6,2.2,0.7,0.3,0.0,0.318,0.267,0.833,11.4,0.4,0.6
203110,2025,1610612744,68,9.0,6.1,5.6,1.5,1.0,0.424,0.325,0.687,29.2,2.6,0.3
203114,2025,1610612764,37,11.9,3.7,4.1,0.9,0.2,0.475,0.361,0.857,22.8,1.5,0.5
203458,2025,1610612747,46,1.6,2.1,0.8,0.2,0.5,0.508,0.222,0.471,8.3,0.4,0.1
203468,2025,1610612740,56,21.1,3.8,4.1,0.8,0.4,0.444,0.373,0.717,32.7,1.9,0.5
203471,2025,1610612765,75,13.1,2.6,5.4,0.9,0.2,0.406,0.342,0.838,28.1,1.9,0.3
203482,2025,1610612740,44,8.7,4.7,2.9,0.8,0.4,0.5,0.418,0.769,20.2,1.7,0.4
203484,2025,1610612753,77,8.7,2.2,1.8,1.3,0.4,0.439,0.342,0.863,29.6,0.8,0.2
203486,2025,1610612756,74,4.5,6.1,1.8,0.4,0.6,0.619,0.0,0.648,17.6,0.8,0.2
203497,2025,1610612750,72,12.0,10.9,1.8,0.8,1.4,0.669,0.0,0.674,33.2,1.2,0.4
203500,2025,1610612745,58,3.9,5.6,1.1,0.4,0.5,0.545,0.0,0.462,13.7,0.9,0.2
203501,2025,1610612765,77,11.0,2.4,1.6,0.5,0.1,0.406,0.368,0.855,28.0,0.6,0.2
203507,2025,1610612749,67,30.4,11.9,6.5,0.9,1.2,0.601,0.222,0.617,34.2,3.1,0.7
203552,2025,1610612766,68,6.5,1.7,0.9,0.4,0.1,0.478,0.456,0.846,15.6,0.5,0.1
203897,2025,1610612758,74,23.3,4.3,4.2,0.8,0.2,0.511,0.446,0.825,35.2,2.8,0.4
203901,2025,1610612740,24,3.5,3.3,6.9,1.0,0.5,0.328,0.167,0.571,21.3,2.5,0.5
203903,2025,1610612762,37,16.2,3.2,3.7,0.8,0.2,0.408,0.362,0.797,26.0,2.3,0.6
203914,2025,1610612753,48,3.0,1.3,0.6,0.5,0.3,0.383,0.356,0.583,14.8,0.4,0.1
203915,2025,1610612742,79,11.0,2.6,4.4,0.9,0.2,0.416,0.334,0.802,27.0,1.3,0.2
203924,2025,1610612757,47,14.4,3.5,2.1,0.9,1.0,0.373,0.365,0.849,32.4,1.4,0.4
203926,2025,1610612758,42,3.5,0.5,0.2,0.1,0.0,0.427,0.436,0.6,8.1,0.1,0.1
203932,2025,1610612743,51,14.7,4.8,3.2,0.5,0.3,0.531,0.436,0.81,28.4,1.4,0.4
203935,2025,1610612764,34,9.0,2.1,3.2,1.1,0.3,0.393,0.348,0.761,20.0,1.6,0.4
203937,2025,1610612748,61,5.9,3.4,2.4,0.7,0.5,0.469,0.357,0.738,16.4,0.6,0.2
203939,2025,1610612742,55,2.1,2.1,1.0,0.3,0.4,0.689,0.4,0.651,10.0,0.3,0.1
203944,2025,1610612750,69,18.7,7.1,4.7,0.7,0.2,0.485,0.344,0.806,32.3,2.8,0.4
203952,2025,1610612748,60,18.0,4.5,2.6,1.0,0.8,0.448,0.374,0.763,30.7,1.7,0.4
203954,2025,1610612755,19,23.8,8.2,4.5,0.7,0.9,0.444,0.299,0.882,30.2,3.3,1.8
203957,2025,1610612742,20,8.7,1.7,2.8,0.6,0.2,0.478,0.434,0.742,18.6,1.1,0.6
203967,2025,1610612743,16,3.5,3.1,1.4,0.4,0.1,0.362,0.269,0.7,13.1,0.9,0.5
203991,2025,1610612737,55,8.9,8.5,1.1,0.6,1.0,0.559,0.0,0.536,21.4,0.9,0.3
203992,2025,1610612746,54,10.8,2.9,2.7,0.8,0.2,0.427,0.363,0.879,25.0,1.4,0.3
203994,2025,1610612766,51,8.9,7.8,2.3,0.8,0.7,0.477,0.305,0.664,20.8,1.9,0.4
203995,2025,1610612756,41,6.6,2.2,3.1,0.4,0.0,0.348,0.36,0.829,19.1,1.9,0.3
203999,2025,1610612743,70,29.6,12.7,10.2,1.8,0.6,0.576,0.417,0.8,36.7,3.3,0.7
204001,2025,1610612738,42,19.5,6.8,2.1,0.7,1.5,0.483,0.412,0.809,28.8,1.3,0.7
204060,2025,1610612750,19,0.8,0.6,1.2,0.1,0.0,0.261,0.2,0.0,6.0,0.5,0.1
204456,2025,1610612754,79,9.1,2.4,4.4,1.1,0.3,0.519,0.306,0.74,17.9,1.4,0.2
1626143,2025,1610612754,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.0
1626145,2025,1610612756,81,10.2,2.4,5.3,0.9,0.1,0.448,0.414,0.895,26.8,1.1,0.2
1626153,2025,1610612752,40,3.1,1.7,1.9,0.9,0.3,0.344,0.274,0.6,15.9,0.6,0.2
1626156,2025,1610612751,58,12.6,2.8,5.1,1.0,0.4,0.39,0.314,0.834,25.5,1.9,0.3
1626157,2025,1610612752,72,24.4,12.8,3.1,1.0,0.7,0.526,0.42,0.829,35.0,2.7,0.5
1626158,2025,1610612764,31,7.4,5.7,1.4,0.3,0.7,0.647,0.0,0.833,17.2,0.7,0.5
1626162,2025,1610612755,60,15.1,6.1,1.8,1.5,0.5,0.47,0.293,0.751,34.6,1.3,0.4
1626164,2025,1610612756,75,25.6,4.1,7.1,0.9,0.2,0.461,0.332,0.894,37.3,2.9,0.5
1626166,2025,1610612752,72,6.9,1.4,2.8,0.5,0.2,0.401,0.363,0.907,15.1,0.7,0.2
1626167,2025,1610612754,72,15.6,6.5,1.5,0.8,2.0,0.481,0.396,0.773,30.2,1.7,0.3
1626168,2025,1610612758,69,6.5,4.6,1.2,0.6,0.3,0.42,0.34,0.7,19.6,0.6,0.2
1626171,2025,1610612749,49,13.9,8.4,2.1,0.7,0.5,0.466,0.365,0.836,25.4,1.2,0.5
1626172,2025,1610612744,76,4.5,6.1,1.6,0.6,0.5,0.514,0.4,0.566,15.0,0.5,0.2
1626179,2025,1610612748,64,10.6,3.7,2.6,0.6,0.2,0.391,0.295,0.852,25.9,1.2,0.3
1626181,2025,1610612746,60,21.8,3.2,2.1,1.2,0.2,0.484,0.418,0.804,32.6,1.8,0.4
1626192,2025,1610612749,41,5.3,2.7,1.7,0.2,0.3,0.469,0.321,0.774,14.7,0.6,0.2
1626196,2025,1610612748,8,4.0,1.5,1.5,1.0,0.1,0.289,0.273,1.0,18.7,1.0,0.9
1626204,2025,1610612737,24,8.5,4.3,1.6,0.8,0.5,0.516,0.447,0.692,19.3,0.7,0.6
1626220,2025,1610612756,75,9.1,4.7,2.2,0.9,0.5,0.423,0.406,0.731,24.5,0.9,0.2
1627732,2025,1610612746,51,5.0,4.7,5.6,0.7,0.5,0.52,0.0,0.727,22.0,2.0,0.3
1627734,2025,1610612758,70,19.1,13.9,6.0,0.7,0.4,0.59,0.417,0.754,34.7,2.9,0.5
1627736,2025,1610612765,82,16.3,2.6,1.7,0.9,0.1,0.43,0.416,0.679,27.8,1.0,0.3
1627739,2025,1610612746,74,6.4,3.4,2.8,1.7,0.4,0.439,0.335,0.682,24.1,1.0,0.2
1627741,2025,1610612744,82,11.1,3.2,1.6,0.8,0.3,0.417,0.37,0.828,22.7,1.1,0.2
1627742,2025,1610612761,18,22.2,5.6,5.2,0.9,0.6,0.465,0.374,0.855,33.1,3.8,1.7
1627746,2025,1610612758,4,1.3,0.8,0.3,0.0,0.0,0.5,1.0,0.0,3.0,0.0,0.6
1627747,2025,1610612737,64,12.1,3.2,3.4,0.9,0.5,0.467,0.373,0.71,24.9,1.2,0.3
1627749,2025,1610612740,31,17.5,6.5,7.4,2.0,0.4,0.393,0.299,0.823,32.6,3.4,1.0
1627750,2025,1610612743,67,21.4,3.9,6.0,1.4,0.5,0.474,0.393,0.886,36.1,2.1,0.5
1627751,2025,1610612761,57,14.5,9.6,2.8,1.2,1.2,0.627,0.333,0.674,29.6,1.9,0.5
1627752,2025,1610612749,80,8.2,3.6,1.9,1.0,0.2,0.457,0.439,0.813,27.1,1.0,0.2
1627759,2025,1610612738,63,22.2,5.8,4.5,1.2,0.3,0.463,0.324,0.764,34.3,2.6,0.5
1627763,2025,1610612764,24,12.7,3.8,4.1,0.5,0.2,0.433,0.286,0.88,23.5,1.6,0.8
1627777,2025,1610612737,79,9.9,3.4,1.4,0.4,0.2,0.461,0.406,0.793,21.5,1.0,0.2
1627780,2025,1610612744,62,6.5,3.0,1.3,0.8,0.3,0.574,0.326,0.711,15.0,0.6,0.2
1627783,2025,1610612754,78,20.2,6.9,3.4,0.9,0.5,0.519,0.389,0.734,32.7,1.4,0.4
1627814,2025,1610612756,25,3.3,0.8,0.4,0.2,0.0,0.365,0.243,0.952,5.8,0.4,0.2
1627824,2025,1610612755,70,11.0,5.6,2.1,0.8,0.3,0.501,0.38,0.725,27.1,1.2,0.3
1627826,2025,1610612746,80,16.8,12.6,2.7,0.7,1.1,0.628,0.0,0.661,32.8,1.6,0.4
1627827,2025,1610612747,63,8.7,3.9,1.4,0.9,0.4,0.448,0.411,0.667,28.9,0.9,0.2
1627832,2025,1610612745,60,14.1,3.7,5.6,1.6,0.4,0.378,0.345,0.81,35.2,1.5,0.4
1627884,2025,1610612746,77,10.1,3.4,0.8,1.0,0.4,0.526,0.356,0.703,24.3,0.9,0.2
1627936,2025,1610612760,54,7.1,2.9,2.5,1.6,0.6,0.446,0.353,0.824,19.3,0.7,0.3
1628365,2025,1610612758,21,2.9,1.0,1.3,0.5,0.1,0.418,0.5,1.0,8.8,0.7,0.2
1628366,2025,1610612741,35,7.6,3.4,3.3,1.3,0.5,0.366,0.344,0.815,22.2,1.2,0.4
1628368,2025,1610612759,62,23.5,4.8,6.3,1.5,0.4,0.463,0.31,0.827,36.1,2.8,0.5
1628369,2025,1610612738,72,26.8,8.7,6.0,1.1,0.5,0.452,0.343,0.814,36.4,2.9,0.6
1628370,2025,1610612758,65,17.2,3.8,5.6,0.9,0.6,0.439,0.325,0.865,31.6,2.4,0.4
1628371,2025,1610612753,71,5.4,4.4,0.6,0.9,1.1,0.414,0.258,0.682,15.4,0.5,0.2
1628374,2025,1610612762,47,19.0,5.9,1.5,0.7,0.4,0.423,0.346,0.876,31.4,1.4,0.6
1628378,2025,1610612739,71,24.0,4.5,5.0,1.3,0.2,0.443,0.368,0.823,31.4,2.1,0.5
1628379,2025,1610612763,65,8.9,2.8,3.3,0.8,0.1,0.478,0.433,0.895,22.6,1.1,0.2
1628380,2025,1610612741,64,6.4,4.5,1.7,0.5,0.5,0.507,0.302,0.885,15.3,0.9,0.2
1628381,2025,1610612762,40,19.0,8.2,2.0,1.0,1.0,0.527,0.399,0.848,30.5,2.6,0.7
1628384,2025,1610612752,74,18.0,4.8,2.2,1.5,0.9,0.476,0.372,0.81,36.6,1.4,0.4
1628386,2025,1610612739,82,13.5,9.7,1.9,0.9,0.9,0.706,0.0,0.718,28.0,1.2,0.3
1628389,2025,1610612748,78,18.1,9.6,4.3,1.3,0.7,0.485,0.357,0.765,34.3,2.1,0.4
1628392,2025,1610612760,57,11.2,10.7,3.8,0.8,1.1,0.581,0.0,0.675,27.9,1.7,0.5
1628396,2025,1610612754,14,4.4,3.0,0.4,0.1,0.6,0.644,0.333,0.333,8.1,0.4,0.6
1628398,2025,1610612749,65,14.8,5.7,2.3,0.6,0.3,0.436,0.307,0.634,29.8,2.2,0.3
1628401,2025,1610612738,76,16.4,4.5,4.8,0.9,1.1,0.442,0.384,0.839,33.9,1.7,0.3
1628404,2025,1610612752,77,13.6,9.6,5.9,1.5,0.4,0.525,0.333,0.776,37.6,2.1,0.4
1628408,2025,1610612750,9,0.8,0.6,0.6,0.1,0.0,0.667,0.667,0.167,3.9,0.1,0.2
1628415,2025,1610612745,75,14.0,3.7,1.7,0.8,0.2,0.429,0.397,0.818,31.8,1.0,0.3
1628418,2025,1610612754,66,6.5,3.8,0.8,0.4,0.6,0.508,0.324,0.859,14.6,0.5,0.2
1628420,2025,1610612756,45,5.2,1.5,1.6,0.4,0.1,0.426,0.36,0.857,12.7,0.5,0.2
1628427,2025,1610612743,13,1.8,2.5,0.7,0.2,0.2,0.385,0.267,0.0,10.4,0.8,0.4
1628436,2025,1610612738,73,6.0,5.3,1.6,0.5,1.0,0.668,0.0,0.691,18.6,0.4,0.2
1628449,2025,1610612761,50,10.0,4.5,0.7,0.5,0.5,0.492,0.363,0.782,17.2,0.6,0.3
1628464,2025,1610612740,38,4.3,4.3,1.6,0.5,0.5,0.473,0.243,0.838,16.3,0.7,0.3
1628467,2025,1610612747,34,3.0,2.8,1.3,0.3,0.5,0.385,0.265,0.762,18.7,0.7,0.2
1628470,2025,1610612738,26,4.2,2.8,0.7,0.3,0.5,0.422,0.364,0.667,12.1,0.3,0.3
1628960,2025,1610612756,64,10.6,3.0,2.1,0.8,0.3,0.448,0.426,0.816,24.1,1.2,0.2
1628963,2025,1610612763,31,4.4,2.7,0.4,0.3,0.3,0.519,0.158,0.657,8.6,0.4,0.2
1628964,2025,1610612740,32,4.3,4.5,0.6,0.3,1.0,0.464,0.278,0.704,12.9,0.6,0.3
1628969,2025,1610612752,82,17.6,3.2,3.7,0.9,0.5,0.5,0.354,0.814,37.0,1.6,0.3
1628970,2025,1610612766,64,20.3,7.5,3.9,0.7,0.7,0.431,0.313,0.87,31.7,2.1,0.5
1628971,2025,1610612740,41,8.3,4.0,2.0,0.8,0.2,0.421,0.333,0.815,22.5,1.0,0.3
1628973,2025,1610612752,65,26.0,2.9,7.3,0.9,0.1,0.488,0.383,0.821,35.4,2.5,0.5
1628975,2025,1610612741,36,4.3,1.1,1.1,0.4,0.1,0.377,0.333,0.8,8.9,0.3,0.2
1628976,2025,1610612753,68,9.1,7.2,2.0,0.8,0.6,0.46,0.234,0.737,25.9,1.1,0.3
1628978,2025,1610612750,62,11.7,3.7,3.6,1.2,0.3,0.422,0.397,0.778,25.9,1.6,0.3
1628981,2025,1610612761,17,3.4,3.0,1.1,0.2,0.5,0.531,0.0,0.75,8.6,0.8,0.4
1628983,2025,1610612760,76,32.7,5.0,6.4,1.7,1.0,0.519,0.375,0.898,34.2,2.4,0.6
1628988,2025,1610612745,62,5.5,1.3,1.3,0.3,0.2,0.437,0.398,0.829,12.8,0.6,0.1
1628989,2025,1610612741,69,9.9,3.0,2.3,1.0,0.3,0.425,0.338,0.714,24.3,1.0,0.2
1628991,2025,1610612763,74,22.2,5.6,2.0,1.2,1.5,0.488,0.375,0.781,29.8,2.1,0.4
1628995,2025,1610612744,14,3.3,1.2,0.4,0.1,0.3,0.5,0.267,0.75,6.0,0.3,0.4
1628997,2025,1610612742,45,7.9,3.9,2.1,1.0,0.5,0.424,0.359,0.622,27.1,1.2,0.3
1628998,2025,1610612756,53,6.8,4.2,2.0,1.1,0.6,0.418,0.285,0.705,22.1,1.0,0.3
1629001,2025,1610612751,6,10.3,3.3,2.8,1.2,0.3,0.407,0.371,0.625,20.2,1.7,2.7
1629003,2025,1610612747,57,5.5,1.8,1.8,0.4,0.1,0.453,0.358,0.797,14.7,0.7,0.2
1629004,2025,1610612762,38,8.8,2.4,2.0,0.5,0.2,0.391,0.345,0.8,20.0,1.4,0.3
1629006,2025,1610612766,40,7.1,2.8,0.8,1.2,0.5,0.443,0.348,0.741,15.6,0.8,0.3
1629008,2025,1610612743,77,18.2,7.0,2.1,0.6,0.5,0.504,0.395,0.768,33.7,1.4,0.4
1629011,2025,1610612752,17,5.1,5.9,0.8,0.9,1.1,0.661,0.0,0.684,17.1,0.6,0.8
1629012,2025,1610612762,63,18.4,2.7,4.2,0.7,0.1,0.48,0.406,0.865,27.9,2.5,0.4
1629013,2025,1610612752,50,5.7,1.2,0.5,0.5,0.0,0.461,0.397,0.667,15.2,0.4,0.1
1629014,2025,1610612757,70,19.3,2.7,4.8,0.9,0.1,0.426,0.363,0.902,32.7,2.0,0.4
1629018,2025,1610612749,74,11.1,2.3,1.2,1.0,0.1,0.431,0.416,0.848,25.6,0.6,0.2
1629020,2025,1610612747,36,4.1,5.1,1.1,1.0,0.3,0.488,0.281,0.556,16.1,0.8,0.3
1629021,2025,1610612753,30,12.9,4.9,1.4,0.8,0.4,0.562,0.36,0.718,18.8,1.6,0.6
1629022,2025,1610612755,20,12.4,3.2,2.5,0.5,0.3,0.42,0.354,0.8,23.8,1.3,0.9
1629023,2025,1610612742,57,14.7,7.8,2.3,1.1,1.1,0.453,0.381,0.722,32.2,2.1,0.4
1629026,2025,1610612760,69,6.3,3.5,1.4,0.6,0.1,0.483,0.386,0.718,16.4,0.6,0.2
1629027,2025,1610612737,76,24.2,3.1,11.6,1.2,0.2,0.411,0.34,0.875,36.0,4.7,0.5
1629028,2025,1610612757,40,14.4,10.2,1.6,0.8,1.0,0.566,0.188,0.667,30.1,1.7,0.7
1629029,2025,1610612747,50,28.2,8.2,7.7,1.8,0.4,0.45,0.368,0.782,35.4,3.6,0.9
