player_id,season,team_id,games_played,ppg,rpg,apg,spg,bpg,fg_pct,fg3_pct,ft_pct,minutes,tov,player_efficiency
1629048,2025,1610612753,70,7.2,6.6,2.0,0.7,1.4,0.611,0.107,0.639,20.4,1.0,0.2
1629052,2025,1610612755,6,8.7,3.7,0.7,0.7,0.5,0.487,0.333,0.571,23.7,1.3,2.2
1629056,2025,1610612758,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,2.0
1629057,2025,1610612757,20,5.8,5.9,1.1,0.7,1.7,0.641,0.333,0.882,17.6,0.9,0.7
1629060,2025,1610612747,59,13.1,5.0,1.4,0.8,0.4,0.509,0.413,0.77,31.7,0.8,0.3
1629098,2025,1610612745,9,1.6,0.6,0.1,0.0,0.2,0.294,0.308,0.0,4.8,0.2,0.3
1629111,2025,1610612745,42,4.8,3.3,0.9,0.3,0.2,0.533,0.423,0.675,11.9,0.5,0.2
1629130,2025,1610612748,74,11.0,2.3,2.4,0.5,0.1,0.437,0.393,0.887,24.1,1.2,0.2
1629162,2025,1610612759,46,2.1,0.7,1.1,0.3,0.0,0.431,0.413,0.773,6.8,0.3,0.1
1629216,2025,1610612747,72,6.4,1.3,1.4,0.7,0.2,0.4,0.353,0.714,21.2,0.6,0.1
1629234,2025,1610612746,61,4.6,3.7,0.9,0.2,0.6,0.593,0.5,0.662,12.2,0.7,0.2
1629312,2025,1610612748,74,6.5,3.4,1.5,0.9,0.5,0.458,0.382,0.721,24.6,0.7,0.2
1629599,2025,1610612746,72,9.7,2.2,1.1,0.6,0.1,0.471,0.409,0.891,24.3,0.6,0.2
1629610,2025,1610612766,47,6.7,2.9,1.1,0.6,0.5,0.405,0.335,0.8,22.8,0.7,0.2
1629611,2025,1610612737,67,7.7,3.0,1.8,0.7,0.2,0.496,0.368,0.691,21.1,0.7,0.2
1629614,2025,1610612754,65,10.0,3.3,5.0,1.2,0.2,0.458,0.291,0.794,28.9,1.7,0.3
1629618,2025,1610612743,49,4.1,1.4,2.2,0.4,0.1,0.428,0.396,0.75,13.6,0.5,0.2
1629622,2025,1610612739,50,9.4,4.3,3.2,0.5,0.2,0.442,0.386,0.824,25.5,1.1,0.3
1629626,2025,1610612756,36,6.8,2.9,0.6,0.3,0.7,0.525,0.344,0.769,12.5,0.6,0.3
1629627,2025,1610612740,30,24.6,7.2,5.3,1.2,0.9,0.567,0.231,0.656,28.6,3.0,1.2
1629628,2025,1610612761,58,21.1,6.3,5.4,0.8,0.3,0.468,0.35,0.63,32.2,2.8,0.5
1629629,2025,1610612747,33,3.2,2.0,0.7,1.0,0.3,0.404,0.277,0.615,17.9,0.4,0.2
1629630,2025,1610612763,50,23.2,4.1,7.3,1.2,0.2,0.454,0.309,0.824,30.4,3.7,0.6
1629631,2025,1610612739,64,17.0,4.0,1.4,0.8,0.2,0.47,0.405,0.846,27.2,1.3,0.3
1629632,2025,1610612741,74,20.4,3.7,4.5,0.9,0.2,0.453,0.37,0.902,33.1,2.4,0.4
1629634,2025,1610612763,64,8.3,5.1,1.0,0.8,0.6,0.621,0.059,0.701,18.9,0.6,0.2
1629636,2025,1610612739,75,20.6,2.9,6.7,1.2,0.1,0.472,0.401,0.878,30.7,2.5,0.4
1629637,2025,1610612747,56,6.8,4.8,1.0,0.6,0.9,0.722,0.0,0.622,19.5,0.8,0.2
1629638,2025,1610612750,82,9.4,3.2,2.7,0.6,0.4,0.438,0.381,0.78,25.3,1.2,0.2
1629639,2025,1610612748,77,23.9,5.2,5.5,0.9,0.2,0.472,0.375,0.878,35.4,2.6,0.4
1629640,2025,1610612759,77,12.7,4.8,1.6,0.6,0.3,0.482,0.318,0.773,23.9,1.0,0.2
1629643,2025,1610612739,9,5.9,5.2,1.7,0.6,0.4,0.5,0.393,0.667,21.9,0.3,1.5
1629645,2025,1610612749,75,10.3,3.7,3.4,1.1,0.2,0.449,0.311,0.769,19.8,1.8,0.2
1629646,2025,1610612759,36,4.4,4.2,0.5,0.4,0.8,0.581,0.0,0.636,10.4,0.6,0.3
1629650,2025,1610612742,13,5.8,3.4,0.2,0.5,0.3,0.694,0.0,0.727,9.1,0.8,0.7
1629651,2025,1610612751,70,10.3,7.4,2.2,0.9,1.4,0.563,0.238,0.513,26.9,1.2,0.3
1629652,2025,1610612760,71,10.1,4.1,1.6,1.1,0.5,0.435,0.412,0.717,29.2,0.7,0.2
1629655,2025,1610612742,57,12.3,6.8,1.4,0.4,1.8,0.702,0.0,0.689,21.5,1.2,0.4
1629656,2025,1610612755,75,14.6,4.3,3.0,1.0,0.3,0.467,0.385,0.757,26.8,1.9,0.3
1629659,2025,1610612741,58,6.5,1.7,1.4,0.4,0.2,0.457,0.336,0.735,12.5,0.7,0.2
1629660,2025,1610612739,70,12.5,2.5,3.4,1.1,0.0,0.516,0.439,0.872,19.9,1.3,0.3
1629661,2025,1610612751,57,18.8,4.3,3.4,0.9,0.4,0.475,0.39,0.893,31.6,1.7,0.5
1629667,2025,1610612764,4,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.8,0.0,0.1
1629669,2025,1610612740,8,8.4,2.5,2.3,0.1,0.5,0.356,0.296,0.636,21.0,1.0,1.6
1629673,2025,1610612764,68,20.5,3.0,4.5,1.3,0.4,0.432,0.378,0.883,29.4,3.0,0.4
1629674,2025,1610612738,62,5.0,3.8,0.7,0.3,0.7,0.65,0.0,0.754,13.9,0.6,0.2
1629675,2025,1610612750,80,14.2,6.0,2.3,0.7,0.9,0.462,0.379,0.776,27.5,1.4,0.3
1629680,2025,1610612757,15,7.5,3.5,1.9,2.2,0.6,0.477,0.438,0.467,20.8,0.9,1.0
1629684,2025,1610612766,16,10.4,5.1,2.3,1.1,0.8,0.439,0.365,0.838,29.9,1.8,1.1
1629723,2025,1610612763,46,2.4,3.3,0.9,0.7,0.3,0.451,0.371,0.875,12.1,0.3,0.2
1629726,2025,1610612737,47,7.5,1.9,1.3,0.6,0.3,0.397,0.39,0.821,17.6,0.7,0.2
1629731,2025,1610612739,59,5.4,4.2,1.3,0.7,0.3,0.413,0.36,0.533,21.2,0.4,0.2
1629750,2025,1610612739,68,5.1,3.2,0.8,1.0,0.5,0.429,0.326,0.724,18.5,0.5,0.1
1630162,2025,1610612750,79,27.6,5.7,4.5,1.2,0.6,0.447,0.395,0.837,36.3,3.2,0.5
1630163,2025,1610612766,47,25.2,4.9,7.4,1.1,0.3,0.405,0.339,0.843,32.0,3.6,0.8
1630164,2025,1610612754,1,6.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,4.6,0.0,7.0
1630165,2025,1610612751,6,9.0,3.0,5.2,0.7,0.7,0.419,0.381,0.833,27.1,1.5,2.8
1630166,2025,1610612757,72,16.9,7.3,3.9,1.0,0.5,0.476,0.365,0.78,30.0,2.7,0.4
1630167,2025,1610612754,79,10.5,4.0,1.6,0.6,0.4,0.529,0.365,0.781,19.6,0.9,0.2
1630168,2025,1610612737,74,13.4,8.9,2.3,0.9,0.9,0.567,0.324,0.759,27.9,1.2,0.3
1630169,2025,1610612754,73,18.6,3.5,9.2,1.4,0.7,0.473,0.388,0.851,33.6,1.6,0.4
1630170,2025,1610612759,64,16.3,4.0,2.9,1.3,0.5,0.443,0.368,0.792,31.0,1.4,0.4
1630171,2025,1610612739,55,6.1,2.4,1.2,0.6,0.3,0.464,0.371,0.717,19.1,0.4,0.2
1630172,2025,1610612741,63,9.0,3.8,2.0,0.8,0.5,0.397,0.353,0.723,25.0,1.4,0.2
1630173,2025,1610612752,57,6.6,5.6,1.0,0.8,0.7,0.502,0.278,0.594,20.5,0.8,0.2
1630174,2025,1610612754,45,12.0,4.0,1.2,0.8,0.4,0.507,0.431,0.913,24.9,0.8,0.4
1630175,2025,1610612753,67,9.4,3.0,2.9,0.7,0.5,0.424,0.353,0.823,18.4,1.5,0.2
1630178,2025,1610612755,52,26.3,3.3,6.1,1.8,0.4,0.437,0.337,0.879,37.7,2.4,0.7
1630182,2025,1610612766,68,7.4,2.5,1.6,1.1,0.2,0.428,0.391,0.681,27.8,1.0,0.2
1630183,2025,1610612750,82,12.2,5.7,2.0,1.3,0.9,0.477,0.33,0.813,31.9,1.2,0.3
1630188,2025,1610612741,64,8.2,5.6,1.0,0.3,0.7,0.466,0.324,0.809,15.0,0.6,0.2
1630191,2025,1610612765,72,6.0,5.5,1.7,0.4,1.4,0.559,0.321,0.759,19.9,0.9,0.2
1630192,2025,1610612743,57,3.2,1.6,0.4,0.4,0.7,0.496,0.327,0.614,10.7,0.2,0.1
1630193,2025,1610612761,33,17.1,3.5,5.8,0.7,0.1,0.42,0.378,0.867,27.8,1.8,0.8
1630194,2025,1610612765,45,4.1,2.7,1.0,0.9,0.6,0.507,0.286,0.762,9.7,0.6,0.2
1630198,2025,1610612760,74,10.2,2.6,1.6,0.6,0.1,0.44,0.412,0.821,21.7,0.5,0.2
1630200,2025,1610612741,46,7.2,2.5,4.2,0.8,0.2,0.538,0.396,0.821,19.7,0.8,0.3
1630201,2025,1610612766,4,4.0,1.8,1.8,0.8,0.0,0.385,0.25,0.833,10.9,1.0,1.9
1630202,2025,1610612738,80,14.3,3.8,3.5,0.9,0.2,0.472,0.407,0.845,28.4,1.0,0.3
1630205,2025,1610612763,17,4.4,2.2,0.5,0.3,0.2,0.46,0.296,0.727,9.1,0.6,0.4
1630208,2025,1610612756,57,9.3,8.2,0.9,0.2,1.0,0.591,0.0,0.744,22.0,1.4,0.3
1630214,2025,1610612738,33,1.0,1.3,0.2,0.3,0.2,0.245,0.156,0.75,7.0,0.4,0.1
1630215,2025,1610612755,60,9.0,1.8,3.7,0.7,0.2,0.448,0.355,0.824,17.4,1.3,0.2
1630217,2025,1610612763,69,19.2,6.1,5.3,1.2,0.4,0.484,0.392,0.894,32.0,2.4,0.4
1630222,2025,1610612758,10,2.3,0.9,1.1,0.0,0.1,0.5,0.125,0.8,4.5,0.1,0.4
1630224,2025,1610612745,82,21.0,4.6,3.4,0.9,0.3,0.423,0.354,0.813,32.9,2.5,0.3
1630227,2025,1610612750,3,0.3,1.3,1.0,0.0,0.0,0.0,0.0,0.5,4.4,1.3,0.4
1630228,2025,1610612744,47,15.3,4.6,2.2,0.8,0.4,0.454,0.305,0.668,24.3,1.5,0.5
1630230,2025,1610612742,69,13.2,4.8,3.0,1.0,0.2,0.508,0.275,0.813,27.8,1.6,0.3
1630231,2025,1610612762,43,6.4,2.9,1.1,0.4,0.5,0.552,0.259,0.787,21.2,0.6,0.2
1630241,2025,1610612739,71,7.2,2.2,1.5,0.7,0.2,0.406,0.372,0.966,19.7,0.5,0.2
1630243,2025,1610612753,31,4.9,1.7,1.2,1.0,0.3,0.381,0.286,0.857,13.9,0.7,0.3
1630245,2025,1610612741,46,12.3,3.5,4.5,0.9,0.4,0.492,0.328,0.785,30.3,1.5,0.4
1630249,2025,1610612737,57,7.2,2.7,2.6,0.6,0.5,0.497,0.437,0.711,20.2,0.9,0.2
1630256,2025,1610612745,52,3.6,2.3,0.9,0.5,0.1,0.473,0.348,0.681,11.3,0.4,0.1
1630264,2025,1610612764,51,2.5,1.3,0.3,0.2,0.0,0.489,0.323,0.66,7.8,0.2,0.1
1630283,2025,1610612740,11,3.1,3.5,0.5,0.1,0.3,0.636,0.0,0.6,11.5,0.4,0.6
1630288,2025,1610612755,41,7.0,1.5,1.9,0.6,0.3,0.487,0.4,0.733,15.1,0.4,0.3
1630296,2025,1610612744,3,1.0,0.7,0.0,0.7,0.0,0.0,0.0,0.5,3.6,0.3,0.7
1630311,2025,1610612744,39,2.5,1.2,1.2,0.4,0.1,0.406,0.227,0.733,6.4,0.5,0.1
1630314,2025,1610612742,33,8.3,1.8,2.3,0.7,0.2,0.521,0.4,0.833,14.8,1.2,0.4
1630322,2025,1610612765,52,4.9,2.1,1.0,0.5,0.2,0.369,0.344,0.727,15.0,0.4,0.2
1630346,2025,1610612752,19,1.5,0.4,0.2,0.1,0.0,0.323,0.316,1.0,3.6,0.2,0.1
1630526,2025,1610612740,66,6.3,4.8,1.3,0.6,0.1,0.455,0.341,0.836,18.8,0.8,0.2
1630527,2025,1610612740,42,10.7,3.2,2.2,1.3,0.2,0.436,0.35,0.788,23.6,1.2,0.4
1630528,2025,1610612748,14,2.0,0.6,0.6,0.4,0.2,0.355,0.182,0.667,5.0,0.4,0.2
1630529,2025,1610612740,20,10.3,3.9,3.3,1.9,0.5,0.436,0.306,0.825,32.4,1.8,0.9
1630530,2025,1610612740,53,21.2,5.1,3.5,1.1,0.7,0.454,0.361,0.887,35.0,1.9,0.6
1630531,2025,1610612762,43,2.5,1.3,0.8,0.6,0.1,0.389,0.25,0.711,8.5,0.4,0.1
1630532,2025,1610612753,60,24.2,5.7,4.7,1.3,0.4,0.463,0.295,0.871,33.7,2.3,0.6
1630533,2025,1610612751,63,10.0,4.6,1.3,1.0,0.4,0.412,0.341,0.821,24.5,1.1,0.3
1630534,2025,1610612761,64,10.4,3.8,1.5,0.9,0.5,0.498,0.399,0.708,27.2,0.8,0.3
1630537,2025,1610612741,17,2.1,1.2,0.5,0.0,0.0,0.462,0.4,0.75,4.4,0.1,0.2
1630538,2025,1610612750,24,6.2,1.0,1.3,0.8,0.2,0.398,0.39,0.885,9.9,1.0,0.4
1630539,2025,1610612742,40,5.0,3.1,0.6,0.4,0.6,0.798,0.2,0.719,11.7,0.5,0.2
1630540,2025,1610612752,64,9.5,2.5,2.9,1.0,0.3,0.406,0.369,0.813,24.9,0.6,0.2
1630541,2025,1610612744,74,9.8,2.6,1.3,0.8,0.4,0.433,0.374,0.797,22.3,0.7,0.2
1630542,2025,1610612755,10,6.7,7.0,1.0,0.9,1.2,0.391,0.156,0.8,25.3,0.7,1.6
1630543,2025,1610612754,5,7.0,5.6,1.0,0.6,1.6,0.609,0.0,0.5,16.8,1.0,3.0
1630544,2025,1610612766,13,14.1,2.9,3.0,0.5,0.3,0.435,0.4,0.905,24.5,1.9,1.5
1630545,2025,1610612750,32,4.3,1.5,1.0,0.2,0.2,0.482,0.355,0.81,10.6,0.5,0.2
1630548,2025,1610612762,64,8.9,2.9,1.1,0.6,0.1,0.429,0.376,0.849,19.8,0.6,0.2
1630549,2025,1610612751,50,7.9,6.6,1.8,0.8,0.8,0.521,0.244,0.757,18.1,1.3,0.3
1630550,2025,1610612764,20,3.6,2.4,0.3,0.4,0.5,0.424,0.286,0.682,12.5,0.5,0.3
1630551,2025,1610612764,62,8.8,5.7,1.0,1.0,0.6,0.511,0.383,0.685,21.6,0.9,0.3
1630552,2025,1610612737,36,18.9,10.0,5.0,1.6,1.0,0.5,0.312,0.746,35.7,2.9,0.9
1630553,2025,1610612751,79,10.6,3.8,2.2,1.0,0.4,0.389,0.314,0.77,24.4,1.5,0.2
1630556,2025,1610612742,40,4.2,2.9,1.1,0.5,0.5,0.496,0.407,0.923,15.2,0.4,0.2
1630557,2025,1610612764,61,11.6,3.0,1.7,0.4,0.2,0.451,0.364,0.852,26.3,1.0,0.3
1630558,2025,1610612748,74,7.9,2.3,4.9,1.0,0.2,0.468,0.398,0.69,27.4,1.7,0.2
1630559,2025,1610612747,73,20.2,4.5,5.8,1.1,0.3,0.46,0.377,0.877,34.9,2.4,0.4
1630560,2025,1610612751,25,24.0,3.3,3.8,0.6,0.1,0.438,0.349,0.881,31.2,2.5,1.2
1630561,2025,1610612759,6,2.7,0.8,0.7,0.2,0.0,0.429,0.5,0.5,5.6,0.3,0.7
1630567,2025,1610612761,65,19.3,7.7,5.8,1.4,1.0,0.446,0.271,0.755,32.8,2.8,0.5
1630568,2025,1610612750,39,3.5,1.4,0.3,0.2,0.1,0.495,0.278,0.686,5.6,0.3,0.1
1630570,2025,1610612751,44,10.2,3.6,2.6,0.6,0.3,0.469,0.33,0.762,20.7,1.9,0.4
1630572,2025,1610612759,61,6.3,3.1,0.8,0.3,0.3,0.502,0.373,0.741,11.2,0.4,0.2
1630573,2025,1610612738,71,8.5,3.2,0.9,0.6,0.2,0.451,0.416,1.0,21.7,0.3,0.2
1630574,2025,1610612752,25,1.9,2.0,0.4,0.0,0.6,0.677,0.0,0.462,8.7,0.8,0.2
1630577,2025,1610612759,82,9.9,3.9,1.4,0.7,0.4,0.415,0.371,0.904,23.6,0.9,0.2
1630578,2025,1610612745,76,19.1,10.3,4.9,1.1,0.8,0.496,0.233,0.692,31.5,2.6,0.4
1630579,2025,1610612749,53,1.8,3.7,0.6,0.2,0.4,0.634,0.0,0.615,11.9,0.6,0.1
1630581,2025,1610612741,70,14.6,8.1,7.2,1.2,0.6,0.465,0.378,0.781,30.2,2.9,0.4
1630583,2025,1610612763,65,12.5,6.4,2.9,0.8,0.4,0.483,0.368,0.691,25.5,1.1,0.3
1630585,2025,1610612766,4,7.0,1.5,3.3,0.8,0.5,0.407,0.375,0.75,19.8,1.5,2.9
1630590,2025,1610612763,79,9.9,3.3,4.4,1.3,0.4,0.48,0.397,0.713,21.3,1.7,0.2
1630591,2025,1610612753,35,16.2,4.0,3.7,1.5,0.9,0.41,0.314,0.882,28.6,2.9,0.7
1630592,2025,1610612751,79,9.5,3.4,1.8,0.5,0.1,0.397,0.337,0.818,25.7,1.0,0.2
1630595,2025,1610612765,70,26.1,6.1,9.1,1.0,0.8,0.469,0.356,0.846,35.0,4.4,0.6
1630596,2025,1610612739,71,18.5,9.3,3.2,0.9,1.6,0.557,0.37,0.725,30.5,2.0,0.4
1630598,2025,1610612760,76,12.0,3.9,1.8,0.8,0.2,0.488,0.383,0.831,22.9,0.9,0.2
1630600,2025,1610612755,1,6.0,4.0,5.0,1.0,1.0,0.286,0.333,0.5,17.4,0.0,17.0
1630604,2025,1610612741,12,1.8,0.8,0.3,0.1,0.1,0.533,0.3,1.0,4.4,0.2,0.2
1630611,2025,1610612744,56,4.1,3.1,1.4,0.4,0.2,0.458,0.33,0.69,13.6,0.8,0.1
1630618,2025,1610612761,4,0.8,1.0,0.8,0.5,0.0,0.143,0.0,1.0,8.3,1.0,0.5
1630623,2025,1610612751,7,7.9,1.3,1.7,0.4,0.1,0.327,0.295,0.8,21.6,1.1,1.5
1630625,2025,1610612757,67,8.3,2.0,2.4,0.6,0.5,0.391,0.324,0.728,16.7,1.3,0.2
1630631,2025,1610612740,56,10.3,2.4,4.6,1.3,0.3,0.392,0.359,0.811,24.4,1.5,0.3
1630639,2025,1610612761,26,9.1,3.3,1.2,0.5,0.2,0.421,0.327,0.683,18.7,0.6,0.5
1630643,2025,1610612763,64,6.9,2.0,0.6,0.3,0.9,0.515,0.405,0.786,11.7,0.5,0.2
1630644,2025,1610612753,2,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,5.1,0.0,1.0
1630649,2025,1610612749,22,0.7,0.8,0.2,0.1,0.3,0.192,0.2,0.5,3.9,0.1,0.1
1630658,2025,1610612761,26,4.7,4.7,1.1,0.3,0.4,0.469,0.125,0.763,16.6,0.9,0.4
1630678,2025,1610612758,3,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.3
1630692,2025,1610612747,29,5.6,3.9,1.4,1.0,0.4,0.438,0.382,0.818,18.7,0.9,0.4
1630695,2025,1610612762,38,4.3,4.3,0.8,0.4,0.4,0.422,0.316,0.85,18.6,0.8,0.2
1630696,2025,1610612748,14,6.2,2.6,1.6,1.5,0.4,0.508,0.533,0.75,19.2,1.2,0.8
1630699,2025,1610612752,35,2.3,1.3,0.3,0.1,0.0,0.415,0.345,0.75,4.5,0.4,0.1
1630700,2025,1610612737,76,14.1,5.9,4.4,3.0,0.7,0.493,0.34,0.593,33.8,2.0,0.3
1630702,2025,1610612742,57,8.7,1.6,1.4,0.5,0.1,0.435,0.386,0.698,15.9,1.4,0.2
1630703,2025,1610612757,66,12.7,3.0,5.1,1.0,0.2,0.419,0.354,0.767,26.7,2.7,0.3
1630762,2025,1610612755,5,1.6,1.6,0.4,0.2,0.4,0.143,0.0,1.0,8.9,0.2,0.8
1630811,2025,1610612737,31,5.4,1.6,2.6,0.9,0.3,0.401,0.329,1.0,16.2,1.1,0.3
1631093,2025,1610612765,30,17.6,4.1,4.0,0.9,0.4,0.46,0.409,0.733,29.9,3.0,0.8
1631094,2025,1610612753,46,25.9,7.5,4.8,0.8,0.6,0.452,0.32,0.727,34.4,3.0,0.8
1631095,2025,1610612745,57,12.2,7.0,1.1,0.4,0.7,0.438,0.354,0.825,30.1,1.1,0.4
1631096,2025,1610612760,32,15.0,8.0,2.0,0.7,2.2,0.49,0.379,0.754,27.4,1.8,0.8
1631097,2025,1610612754,72,16.1,5.3,1.9,0.7,0.3,0.458,0.34,0.831,29.9,1.9,0.3
1631098,2025,1610612764,34,2.4,1.1,0.3,0.4,0.2,0.41,0.241,0.6,7.1,0.2,0.1
1631099,2025,1610612758,76,12.4,6.7,1.4,0.8,0.9,0.444,0.343,0.833,34.3,0.8,0.3
1631101,2025,1610612757,72,18.5,4.5,2.8,0.9,0.2,0.452,0.311,0.785,31.3,2.1,0.3
1631102,2025,1610612756,16,2.2,0.8,1.0,0.2,0.0,0.311,0.19,0.5,7.4,0.2,0.2
1631103,2025,1610612759,47,5.0,1.1,0.8,0.2,0.0,0.458,0.405,0.818,9.1,0.7,0.1
1631104,2025,1610612759,58,3.7,1.1,2.0,0.6,0.1,0.435,0.293,0.623,11.8,0.9,0.1
1631105,2025,1610612765,78,11.8,10.3,2.7,0.7,1.1,0.692,0.0,0.669,26.1,1.7,0.3
1631106,2025,1610612745,57,12.0,6.4,1.5,1.7,0.9,0.487,0.342,0.76,24.9,1.1,0.4
1631107,2025,1610612748,46,10.7,3.9,2.8,0.8,0.3,0.456,0.371,0.828,25.1,1.3,0.4
1631108,2025,1610612742,78,9.6,3.3,1.9,0.8,0.4,0.427,0.366,0.855,27.3,1.1,0.2
1631109,2025,1610612766,44,15.3,10.2,2.5,0.7,1.2,0.604,0.0,0.804,26.6,1.6,0.6
